id,gpa,gre,camp_prob,camp
2155,3.11,137,0.7329938650288663,1
2156,3.66,149,0.4443022466408179,0
2157,3.37,146,0.5275900037220421,0
2158,3.32,142,0.6200730648948095,1
2159,3.88,156,0.2843074836756162,0
2160,3.56,148,0.47227373650523885,0
2161,3.53,155,0.33485246759799414,1
2162,2.86,158,0.33928207714563874,0
2163,3.56,160,0.2355570972502338,0
2164,3.97,157,0.2635342613703937,0
2165,3.66,151,0.40237074875782797,0
2166,2.91,148,0.5355937338823412,0
2167,3.16,145,0.5690987254298269,1
2168,2.39,142,0.7084365935758064,1
2169,2.66,135,0.8262377215076757,1
2170,3.43,154,0.366419015572411,0
2171,3.56,155,0.33679956898582475,0
2172,3.49,156,0.32577684136675716,0
2173,3.76,152,0.3754554303918952,1
2174,3.83,162,0.17402318828156804,0
2175,3.78,161,0.20025466696758398,0
2176,2.72,146,0.5949556780399966,0
2177,3.62,153,0.37248209148115746,0
2178,3.2,151,0.45674094657996606,0
2179,2.29,139,0.7793072841799179,1
2180,2.89,138,0.7343688089284143,1
2181,3.01,149,0.5103716803714224,0
2182,2.57,147,0.5977752687543794,1
2183,2.61,145,0.6251288656289363,1
2184,3.32,155,0.35959997828174545,0
2185,2.78,148,0.5532392095366305,1
2186,2.87,148,0.5459712222672298,0
2187,3.58,145,0.5391460403429592,1
2188,3.56,152,0.398356159340575,0
2189,3.59,149,0.458148345662454,1
2190,3.24,146,0.5426463648933507,1
2191,2.93,144,0.6141432753568484,0
2192,3.36,147,0.520968341037945,1
2193,2.89,141,0.6740889196718538,0
2194,2.71,139,0.7376493991934313,1
2195,3.96,155,0.2924021378285908,0
2196,3.32,155,0.35763963065519816,0
2197,3.62,151,0.40487679951969485,0
2198,3.6,156,0.30804509281056325,0
2199,2.69,154,0.4376021135703049,1
2200,3.78,162,0.18191319106927345,0
2201,3.1,144,0.5858978133064077,1
2202,3.25,152,0.4298516214712644,0
2203,3.81,145,0.5105529900057263,1
2204,3.16,140,0.6745575567416345,1
2205,3.56,147,0.49210629774429676,1
2206,3.84,155,0.30836347720681806,0
2207,3.85,145,0.5020623044907074,0
2208,3.25,151,0.44347556086880086,0
2209,2.63,149,0.5483780643319571,0
2210,3.8,144,0.527109187962121,1
2211,3.68,153,0.3695339765812405,0
2212,3.69,156,0.30670262911306034,1
2213,3.97,148,0.43354766778022075,1
2214,2.94,141,0.6761471100605698,1
2215,2.8,153,0.4534058328409494,1
2216,3.22,154,0.39460110730507586,0
2217,3.8,154,0.3420375399603395,0
2218,2.89,147,0.5591010011185392,1
2219,3.58,147,0.4871514163844382,1
2220,2.98,149,0.5071048401056877,1
2221,3.66,157,0.2864471185589702,0
2222,3.79,162,0.17392321599698543,0
2223,3.44,156,0.329263367615684,0
2224,3.5,159,0.26319855259825603,0
2225,4,165,0.09165174755417868,0
2226,3.93,146,0.4829782190359504,0
2227,3.77,142,0.572160671386638,1
2228,3.77,157,0.2765210099843423,0
2229,3.52,145,0.5348748141742351,0
2230,2.18,140,0.7677465634154076,0
2231,2.59,148,0.5724107030169971,1
2232,3.97,154,0.3205468550350395,0
2233,3.38,145,0.5492171150526404,0
2234,3.04,146,0.5616686609180948,0
2235,2.52,139,0.7463452500522811,0
2236,2.93,140,0.6896052525061398,1
2237,3.82,150,0.4082137110176675,0
2238,3.18,148,0.5183897992039443,0
2239,3.56,156,0.30727465755313943,0
2240,3.93,164,0.1251435073805598,0
2241,2.98,151,0.4715379691026155,1
2242,3.32,155,0.360663439050547,0
2243,2.66,144,0.64604094541449,1
2244,3.67,153,0.3670897776142206,0
2245,2.46,150,0.5452102032985569,1
2246,3.09,152,0.44283677550621825,0
2247,3.73,156,0.30345300144902776,0
2248,2.66,147,0.5867641350437002,1
2249,3.77,152,0.37486277639480553,0
2250,3.19,149,0.4866586727090674,1
2251,3.91,159,0.22722953239382274,0
2252,2.63,146,0.6030678104401611,0
2253,3.36,155,0.3494953463112058,1
2254,3.46,152,0.40782607294114365,0
2255,3.07,142,0.6428426165206736,1
2256,3.93,161,0.18592005146854643,0
2257,3.12,146,0.5538377628469235,0
2258,3.62,155,0.3287268882985485,0
2259,3,148,0.5263809810204303,0
2260,3.73,157,0.2784915497593416,0
2261,3.8,143,0.5492685024189222,0
2262,3.64,149,0.44461289424294753,0
2263,3.01,148,0.5251103782100331,0
2264,3.66,162,0.18641755520151043,1
2265,3.87,151,0.39169730621075194,0
2266,3.17,159,0.29872521429168303,0
2267,3.52,156,0.31635632253153323,1
2268,3.41,153,0.39033385987952746,0
2269,2.67,141,0.7025114966797156,0
2270,3.41,154,0.3735953174484318,1
2271,3.06,144,0.5954536813320394,1
2272,3.37,151,0.43343790145178834,0
2273,3.61,149,0.4500630008657358,0
2274,2.91,140,0.6934888195333633,1
2275,3.3,146,0.5360711801083834,0
2276,3.15,142,0.6318388793270969,1
2277,2.16,137,0.8283698335445757,1
2278,3.09,142,0.636671414550503,0
2279,3.96,170,0,0
2280,3.11,144,0.594498149331253,1
2281,2.82,148,0.5524648000637226,0
2282,3.55,151,0.41863267741134913,0
2283,3.72,155,0.3266772133874179,1
2284,2.86,136,0.7803440902436772,1
2285,3.27,138,0.7001957351386874,0
2286,3.25,148,0.5087134533542393,0
2287,3.22,138,0.7108624795830322,1
2288,3.81,156,0.2905422901923368,1
2289,3.09,144,0.6007646962474669,0
2290,3.17,143,0.6164797060508663,0
2291,2.01,139,0.8043156771529822,1
2292,3.44,147,0.5003113860390132,1
2293,3.3,155,0.35974712376934775,0
2294,3.25,144,0.578276025067966,1
2295,3.62,151,0.41626767749340265,1
2296,3.16,153,0.41994876873696385,1
2297,3.27,146,0.540863998107285,1
2298,3.16,141,0.6501369638090582,0
2299,2.29,149,0.5886533612337045,1
2300,2.95,141,0.6667606518715137,0
2301,2.14,141,0.7563305855447754,0
2302,3.24,146,0.5457254591627467,1
2303,3.6,158,0.2759642541147967,0
2304,3.87,158,0.2524462011618048,1
2305,3.7,150,0.4270588264145873,0
2306,3.2,139,0.685822727541688,1
2307,3.21,152,0.43436846456566436,0
2308,2.8,134,0.8259442009594945,1
2309,3.57,152,0.38557615213145024,0
2310,2.75,141,0.6937328562917809,0
2311,2.7,141,0.697215624175486,1
2312,3.25,143,0.6031047119966413,1
2313,3.52,148,0.4764068193924028,1
2314,3.33,155,0.3631326861804668,0
2315,3.16,148,0.508057432190057,0
2316,3.7,147,0.4779343915813283,1
2317,3.4,148,0.49259564440478903,0
2318,3.99,165,0.09488300717858003,0
2319,2.77,150,0.5150299953441918,0
2320,3.85,151,0.38669590228203193,1
2321,3.17,148,0.51538561750066,1
2322,3.26,140,0.6610891957017606,1
2323,3.65,155,0.32829952320932926,1
2324,3.65,159,0.24787655455275925,1
2325,3.34,157,0.3214104375560092,0
2326,3.55,154,0.36032142536046713,0
2327,3.6,151,0.40702381345282224,1
2328,3.98,145,0.4934840909432934,1
2329,3.45,147,0.4972880781732938,1
2330,2.94,140,0.6903171076962591,1
2331,2.6,142,0.6787331041858005,0
2332,3.54,143,0.5728822462678003,0
2333,3.08,148,0.5181323200121019,0
2334,3.42,158,0.29060140406527213,0
2335,3.3,141,0.6419998537216433,1
2336,3.54,142,0.5958034677856061,1
2337,3.71,151,0.3991077216307379,0
2338,3.39,149,0.471723620764665,0
2339,2.65,148,0.5619784280533795,1
2340,3.69,151,0.4090343233273041,0
2341,3.77,155,0.31215819592667526,1
2342,3.03,153,0.4275107852241867,0
2343,3.56,146,0.5107823153372677,0
2344,3.37,148,0.4947521769486411,0
2345,2.04,138,0.8193339198685131,1
2346,3.96,158,0.23569409864881963,0
2347,3.42,157,0.3129783643285647,0
2348,3.8,158,0.2538978616847561,0
2349,3.39,146,0.5294248557944696,1
2350,3.59,161,0.2156271383389245,0
2351,3.65,148,0.4653918191227676,0
2352,3.15,152,0.4387358395287838,0
2353,2.98,143,0.6277204226548048,1
2354,3.28,143,0.6004886846426897,1
2355,3.45,146,0.527482614771936,0
2356,3.71,161,0.20727360170072173,0
2357,3.41,154,0.3781096969221586,0
2358,3.73,164,0.14139878044113044,1
2359,2.86,149,0.5227236828606723,1
2360,3.57,153,0.37426932675038854,1
2361,3.09,148,0.5200385059466883,0
2362,3.65,153,0.36708384959138923,0
2363,3.69,157,0.2839966394117846,0
2364,3.96,157,0.262183020147691,0
2365,3.08,149,0.5055889542214053,1
2366,3.23,153,0.41092859377840685,0
2367,3.72,158,0.2548174790502215,0
2368,2.56,141,0.7160266560597329,0
2369,3.5,156,0.31842382819201415,0
2370,3.2,150,0.4751658103396181,0
2371,3.48,162,0.20724513831954042,0
2372,3.88,162,0.16972718647126517,0
2373,3.29,145,0.5585295205861119,1
2374,3.5,151,0.4226124840144625,0
2375,2.76,150,0.5124174238220665,0
2376,2.44,136,0.8201400218821396,1
2377,3.8,158,0.2548376526928127,0
2378,3.66,149,0.4404443910581625,0
2379,2.84,145,0.6103338662388644,0
2380,3.17,150,0.48290996107090295,1
2381,2.53,141,0.719010795688496,1
2382,3.01,144,0.6054458270778145,1
2383,2.53,136,0.814232055151864,0
2384,3.99,165,0.09582140374900074,0
2385,3.36,150,0.4494468591043627,0
2386,3.66,156,0.3075852081285801,0
2387,3.1,150,0.481804023314638,1
2388,3.01,144,0.6067638324932624,0
2389,3.26,155,0.3735671200491555,0
2390,3.74,150,0.40909096108883314,1
2391,3.88,161,0.18803240085620676,1
2392,3.29,146,0.5382073408616045,1
2393,3.47,149,0.4656893998748994,0
2394,3.6,158,0.2686501367608458,0
2395,2.89,157,0.3577220162842947,0
2396,3.26,142,0.630370174956023,0
2397,3.35,154,0.3746135744471556,0
2398,3.77,152,0.37247648642551434,0
2399,3.95,161,0.1839818387693255,0
2400,3.9,153,0.34614897104942727,1
2401,3.38,153,0.3917320365907744,0
2402,3.51,149,0.45947080894827463,0
2403,3.08,153,0.4231371702982865,0
2404,3.19,152,0.4249938538433001,0
2405,3.92,167,0.06344392305411145,0
2406,2.9,143,0.6371773561392716,1
2407,3.32,149,0.47997876276477974,0
2408,3.29,158,0.3015148477008207,1
2409,3.41,147,0.5088440183424322,1
2410,3.43,146,0.5280986433873781,0
2411,3.64,147,0.48389040018697926,0
2412,3.9,154,0.3297309996625008,1
2413,3.88,149,0.41865172249340665,0
2414,3.98,154,0.3252660199430523,0
2415,3.81,153,0.35404818430238516,0
2416,3.66,142,0.5837661396163302,1
2417,3.11,139,0.6960531099722898,1
2418,3.16,154,0.38851840893741196,0
2419,2.92,148,0.5400501264554881,1
2420,3.44,151,0.42637012890587334,1
2421,3.64,160,0.229320396422507,0
2422,3.63,156,0.31034799125610235,1
2423,3.33,151,0.44588702914611517,1
2424,3.01,147,0.5534265772794805,0
2425,2.72,156,0.39798472075524105,0
2426,3.32,146,0.5366853771400257,1
2427,3.71,159,0.24348579065663808,0
2428,3.28,139,0.6825520546409235,0
2429,3.6,151,0.41136425769629476,0
2430,3.84,149,0.4268101492732408,0
2431,3.53,151,0.4196154509841493,1
2432,3,139,0.7080392001540827,0
2433,3.18,154,0.39042086448915797,0
2434,2.94,140,0.6957385291901713,0
2435,3.92,159,0.22092536956067754,0
2436,3.73,160,0.22025261786561048,0
2437,3.17,144,0.5930648549720338,1
2438,2.89,155,0.4046430975008324,1
2439,3.69,158,0.2670326604074812,1
2440,3.68,154,0.3466091724788578,0
2441,3.01,141,0.665413893016044,1
2442,3.03,141,0.6644443584567652,0
2443,2.74,141,0.6933353243928295,1
2444,3.17,157,0.34008246112554075,0
2445,2.86,147,0.5597126412632464,0
2446,3.46,147,0.5026805150917277,1
2447,2.9,146,0.5786663002943105,1
2448,3.87,164,0.13437738812116978,0
2449,3.14,140,0.6717335202191886,0
2450,3.6,154,0.35654760604795477,0
2451,3.4,148,0.48993115069821325,0
2452,3.5,159,0.26574296762915756,0
2453,2.53,137,0.7926698436937707,0
2454,3.52,165,0.14949987173593704,0
2455,3.27,154,0.3885453694403548,0
2456,3.79,159,0.2359612269121313,0
2457,3.1,143,0.6269765273391059,0
2458,3.63,142,0.5844561643148458,0
2459,3.41,152,0.41337256371629644,0
2460,3.12,151,0.45517034939976403,0
2461,2.51,149,0.5605641988988769,1
2462,3.57,162,0.20231835752764135,0
2463,3.45,150,0.4447632910052288,0
2464,3.5,156,0.32152857872959617,0
2465,3.53,149,0.45383289233009433,0
2466,3.32,157,0.31996596052249726,1
2467,3.22,146,0.547451749579052,0
2468,3.92,147,0.45751606509797643,1
2469,3.88,154,0.3206977296551148,0
2470,3.16,143,0.6157044330311521,0
2471,3.56,147,0.4995032494932917,1
2472,3.74,152,0.38491848157237923,0
2473,3.66,155,0.32946723291787344,0
2474,2.89,139,0.7160518846885263,1
2475,3.63,152,0.38228095701328113,0
2476,3.45,142,0.6064986096868066,1
2477,3.35,146,0.5401193504923568,1
2478,3.09,142,0.6310839235856283,1
2479,3.2,150,0.4692420475000817,0
2480,3.75,147,0.47324581726665654,1
2481,2.92,140,0.6986189284530948,1
2482,3.16,153,0.4128862993441858,1
2483,3.73,154,0.33962163007972895,0
2484,3.35,158,0.29872067133677754,0
2485,3.97,153,0.3347573778189948,1
2486,3.92,154,0.31716245413891625,0
2487,3.55,150,0.4355938136737704,0
2488,3.43,148,0.48665945495837387,0
2489,3.36,156,0.3357653361088333,0
2490,3.14,155,0.37299049421797104,0
2491,3.2,146,0.5505043783996402,1
2492,3.17,146,0.552503523265006,0
2493,3.76,150,0.4184765931816344,0
2494,3.78,155,0.3186901309205393,0
2495,3.61,151,0.4103470196057866,0
2496,2.79,148,0.5535954308119695,1
2497,3.26,152,0.42484788256727346,0
2498,3.24,144,0.5819329078454136,1
2499,3.34,153,0.40734442591981446,0
2500,3.3,150,0.45985680944961704,1
